network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2620:b5:8000::/48,6252001,6252001,,0,0
2620:b5:c000::/48,6252001,6252001,,0,0
2620:b6:4000::/48,6252001,6252001,,0,0
2620:b6:8000::/48,6252001,6252001,,0,0
2620:b6:c000::/48,6252001,6252001,,0,0
2620:b7::/48,6252001,6252001,,0,0
2620:b7:8000::/48,6251999,6251999,,0,0
2620:b7:c000::/48,6252001,6252001,,0,0
2620:b8::/48,6252001,6252001,,0,0
2620:b8:4000::/52,6251999,6251999,,0,0
2620:b8:4000:1000::/56,6252001,6251999,,0,0
2620:b8:4000:1100::/56,6251999,6251999,,0,0
2620:b8:4000:1200::/55,6251999,6251999,,0,0
2620:b8:4000:1400::/54,6251999,6251999,,0,0
2620:b8:4000:1800::/53,6251999,6251999,,0,0
2620:b8:4000:2000::/51,6251999,6251999,,0,0
2620:b8:4000:4000::/50,6251999,6251999,,0,0
2620:b8:4000:8000::/49,6251999,6251999,,0,0
2620:b8:8000::/48,6252001,6252001,,0,0
2620:b8:c000::/48,6252001,6252001,,0,0
2620:b9::/48,6252001,6252001,,0,0
2620:b9:4000::/48,6252001,6252001,,0,0
2620:b9:8000::/48,6252001,6252001,,0,0
2620:b9:c000::/48,6252001,6252001,,0,0
2620:ba::/40,6252001,6252001,,0,0
2620:ba:4000::/48,6252001,6252001,,0,0
2620:ba:8000::/48,6252001,6252001,,0,0
2620:ba:c000::/48,6252001,6252001,,0,0
2620:bb::/48,6252001,6252001,,0,0
2620:bb:8000::/44,6252001,6252001,,0,0
2620:bb:c000::/48,6252001,6252001,,0,0
2620:bc:4000::/48,6252001,6252001,,0,0
2620:bc:8000::/48,6252001,6252001,,0,0
2620:bc:c000::/48,6252001,6252001,,0,0
2620:bd::/48,6251999,6251999,,0,0
2620:bd:4000::/48,6251999,6251999,,0,0
2620:bd:8000::/48,6252001,6252001,,0,0
2620:bd:c000::/48,6252001,6252001,,0,0
2620:be::/48,6252001,6252001,,0,0
2620:be:4000::/48,6252001,6252001,,0,0
2620:be:8000::/48,6252001,6252001,,0,0
2620:be:c000::/48,6252001,6252001,,0,0
2620:bf::/48,6252001,6252001,,0,0
2620:bf:4000::/48,6252001,6252001,,0,0
2620:bf:8000::/48,6252001,6252001,,0,0
2620:bf:c000::/48,6252001,6252001,,0,0
2620:c0::/48,6252001,6252001,,0,0
2620:c0:4000::/44,6252001,6252001,,0,0
2620:c0:8000::/48,6252001,6252001,,0,0
2620:c0:c000::/44,6252001,6252001,,0,0
2620:c1::/48,6252001,6252001,,0,0
2620:c1:4000::/48,6252001,6252001,,0,0
2620:c1:8000::/48,6252001,6252001,,0,0
2620:c1:c000::/48,6251999,6251999,,0,0
2620:c2::/48,6252001,6252001,,0,0
2620:c2:4000::/48,6252001,6252001,,0,0
2620:c2:8000::/48,6252001,6252001,,0,0
2620:c2:c000::/48,6252001,6252001,,0,0
2620:c3::/48,6252001,6252001,,0,0
2620:c3:4000::/48,6252001,6252001,,0,0
2620:c3:8000::/48,6252001,6252001,,0,0
2620:c3:c000::/44,6252001,6252001,,0,0
2620:c4::/48,6252001,6252001,,0,0
2620:c4:4000::/48,6252001,6252001,,0,0
2620:c4:8000::/48,6252001,6252001,,0,0
2620:c4:c000::/48,6251999,6251999,,0,0
2620:c5::/48,6252001,6252001,,0,0
2620:c5:4000::/48,6252001,6252001,,0,0
2620:c5:c000::/48,6252001,6252001,,0,0
2620:c6::/48,6252001,6252001,,0,0
2620:c6:4000::/48,6252001,6252001,,0,0
2620:c6:8000::/48,6252001,6252001,,0,0
2620:c6:c000::/48,6252001,6252001,,0,0
2620:c7::/48,6252001,6252001,,0,0
2620:c7:4000::/48,6252001,6252001,,0,0
2620:c7:8000::/48,6252001,6252001,,0,0
2620:c7:c000::/48,6252001,6252001,,0,0
2620:c8::/48,6252001,6252001,,0,0
2620:c8:4000::/48,6252001,6252001,,0,0
2620:c8:c000::/44,6252001,6252001,,0,0
2620:c9::/48,6252001,6252001,,0,0
2620:c9:4000::/48,6252001,6252001,,0,0
2620:c9:8000::/48,6252001,6252001,,0,0
2620:c9:c000::/48,6252001,6252001,,0,0
2620:ca::/48,6252001,6252001,,0,0
2620:ca:4000::/48,6252001,6252001,,0,0
2620:ca:8000::/48,6252001,6252001,,0,0
2620:ca:c000::/48,6252001,6252001,,0,0
2620:cb::/44,6252001,6252001,,0,0
2620:cb:4000::/48,6252001,6252001,,0,0
2620:cb:8000::/48,6252001,6252001,,0,0
2620:cb:c000::/48,6252001,6252001,,0,0
2620:cc::/48,6252001,6252001,,0,0
2620:cc:4000::/48,6252001,6252001,,0,0
2620:cc:8000::/48,6252001,6252001,,0,0
2620:cc:c000::/48,6252001,6252001,,0,0
2620:cd::/48,6252001,6252001,,0,0
2620:cd:4000::/48,6252001,6252001,,0,0
2620:cd:8000::/48,6252001,6252001,,0,0
2620:cd:c000::/48,6252001,6252001,,0,0
2620:ce::/48,6252001,6252001,,0,0
2620:ce:4000::/48,6252001,6252001,,0,0
2620:ce:8000::/48,6252001,6252001,,0,0
2620:ce:c000::/48,6252001,6252001,,0,0
2620:cf:4000::/48,6252001,6252001,,0,0
2620:cf:8000::/48,6252001,6252001,,0,0
2620:cf:c000::/44,6252001,6252001,,0,0
2620:d0::/48,6252001,6252001,,0,0
2620:d0:4000::/48,6252001,6252001,,0,0
2620:d0:8000::/48,6252001,6252001,,0,0
2620:d0:c000::/48,6252001,6252001,,0,0
2620:d1::/48,6252001,6252001,,0,0
2620:d1:4000::/48,6252001,6252001,,0,0
2620:d1:8000::/48,6252001,6252001,,0,0
2620:d1:c000::/48,6252001,6252001,,0,0
2620:d2::/48,6252001,6252001,,0,0
2620:d2:4000::/48,6252001,6252001,,0,0
2620:d2:8000::/48,6252001,6252001,,0,0
2620:d2:c000::/48,6251999,6251999,,0,0
2620:d3:4000::/48,6252001,6252001,,0,0
2620:d3:8000::/48,6252001,6252001,,0,0
2620:d3:c000::/48,6252001,6252001,,0,0
2620:d4::/48,6252001,6252001,,0,0
2620:d4:4000::/48,6252001,6252001,,0,0
2620:d4:8000::/48,6252001,6252001,,0,0
2620:d5::/48,6252001,6252001,,0,0
2620:d5:4000::/48,6252001,6252001,,0,0
2620:d5:8000::/48,6252001,6252001,,0,0
2620:d5:c000::/48,6252001,6252001,,0,0
2620:d6::/48,6252001,6252001,,0,0
2620:d6:4000::/48,6252001,6252001,,0,0
2620:d6:8000::/48,6252001,6252001,,0,0
2620:d6:c000::/48,6252001,6252001,,0,0
2620:d7::/48,6252001,6252001,,0,0
2620:d7:4000::/48,6251999,6251999,,0,0
2620:d7:8000::/48,6252001,6252001,,0,0
2620:d7:c000::/48,6252001,6252001,,0,0
2620:d8::/48,6252001,6252001,,0,0
2620:d8:4000::/48,6252001,6252001,,0,0
2620:d8:8000::/48,6252001,6252001,,0,0
2620:d8:c000::/48,6252001,6252001,,0,0
2620:d9::/48,6252001,6252001,,0,0
2620:d9:4000::/48,6252001,6252001,,0,0
2620:d9:8000::/48,6252001,6252001,,0,0
2620:da::/48,6252001,6252001,,0,0
2620:da:4000::/48,6252001,6252001,,0,0
2620:da:c000::/48,6252001,6252001,,0,0
2620:db::/48,6252001,6252001,,0,0
2620:db:4000::/48,6251999,6251999,,0,0
2620:db:8000::/48,6252001,6252001,,0,0
2620:db:c000::/48,6252001,6252001,,0,0
2620:dc::/48,6252001,6252001,,0,0
2620:dc:8::/48,6252001,6252001,,0,0
2620:dc:4000::/40,6252001,6252001,,0,0
2620:dc:8000::/48,6251999,6251999,,0,0
2620:dc:c000::/48,6252001,6252001,,0,0
2620:dd::/48,6251999,6251999,,0,0
2620:dd:4000::/48,6252001,6252001,,0,0
2620:dd:8000::/48,6252001,6252001,,0,0
2620:dd:c000::/48,6252001,6252001,,0,0
2620:de::/48,6252001,6252001,,0,0
2620:de:4000::/48,6252001,6252001,,0,0
2620:de:8000::/48,6252001,6252001,,0,0
2620:de:c000::/48,6252001,6252001,,0,0
2620:df::/48,6252001,6252001,,0,0
2620:df:4000::/44,6252001,6252001,,0,0
2620:df:8000::/48,6252001,6252001,,0,0
2620:df:c000::/48,6252001,6252001,,0,0
2620:e0::/48,6252001,6252001,,0,0
2620:e0:4000::/48,6252001,6252001,,0,0
2620:e0:8000::/48,6252001,6252001,,0,0
2620:e0:c000::/48,6252001,6252001,,0,0
2620:e1::/48,6252001,6252001,,0,0
2620:e1:4000::/48,6252001,6252001,,0,0
2620:e1:8000::/48,6252001,6252001,,0,0
2620:e1:c000::/48,3577718,3577718,,0,0
2620:e2::/48,6252001,6252001,,0,0
2620:e2:4000::/48,6252001,6252001,,0,0
2620:e2:8000::/48,6252001,6252001,,0,0
2620:e2:c000::/48,6252001,6252001,,0,0
2620:e3::/48,6252001,6252001,,0,0
2620:e3:4000::/48,6252001,6252001,,0,0
2620:e3:8000::/48,6252001,6252001,,0,0
2620:e3:c000::/48,6252001,6252001,,0,0
2620:e4::/48,6252001,6252001,,0,0
2620:e4:4000::/48,6252001,6252001,,0,0
2620:e4:8000::/48,6252001,6252001,,0,0
2620:e4:c000::/48,6252001,6252001,,0,0
2620:e5::/48,6252001,6252001,,0,0
2620:e5:4000::/48,6252001,6252001,,0,0
2620:e5:8000::/48,6252001,6252001,,0,0
2620:e5:c000::/48,6252001,6252001,,0,0
2620:e6::/48,6252001,6252001,,0,0
2620:e6:4000::/48,6252001,6252001,,0,0
2620:e6:8000::/48,6252001,6252001,,0,0
2620:e6:c000::/48,6252001,6252001,,0,0
2620:e7::/48,6252001,6252001,,0,0
2620:e7:4000::/48,6252001,6252001,,0,0
2620:e7:8000::/48,6251999,6251999,,0,0
2620:e7:c000::/48,6252001,6252001,,0,0
2620:e8::/48,6252001,6252001,,0,0
2620:e8:4000::/48,6252001,6252001,,0,0
2620:e8:8000::/48,6252001,6252001,,0,0
2620:e8:c000::/48,6252001,6252001,,0,0
2620:e9::/48,6252001,6252001,,0,0
2620:e9:4000::/48,6252001,6252001,,0,0
2620:e9:8000::/48,6252001,6252001,,0,0
2620:e9:c000::/48,6252001,6252001,,0,0
2620:ea::/44,6252001,6252001,,0,0
2620:ea:4000::/48,6252001,6252001,,0,0
2620:ea:8000::/48,6252001,6252001,,0,0
2620:eb::/48,6252001,6252001,,0,0
2620:eb:4000::/48,6252001,6252001,,0,0
2620:eb:8000::/48,6252001,6252001,,0,0
2620:eb:c000::/48,6252001,6252001,,0,0
2620:ec::/48,6252001,6252001,,0,0
2620:ec:4000::/48,6252001,6252001,,0,0
2620:ec:8000::/48,6252001,6252001,,0,0
2620:ec:c000::/48,6252001,6252001,,0,0
2620:ed::/48,6252001,6252001,,0,0
2620:ed:4000::/48,6251999,6251999,,0,0
2620:ed:8000::/48,6252001,6252001,,0,0
2620:ed:c000::/48,6252001,6252001,,0,0
2620:ee::/48,6252001,6252001,,0,0
2620:ee:4000::/48,6252001,6252001,,0,0
2620:ee:8000::/48,6252001,6252001,,0,0
2620:ee:c000::/44,6252001,6252001,,0,0
2620:ef:4000::/48,6252001,6252001,,0,0
2620:ef:8000::/48,6252001,6252001,,0,0
2620:ef:c000::/48,6252001,6252001,,0,0
2620:f0::/48,6252001,6252001,,0,0
2620:f0:4000::/44,6252001,6252001,,0,0
2620:f0:8000::/48,6252001,6252001,,0,0
2620:f0:c000::/47,6252001,6252001,,0,0
2620:f0:c002::/48,6252001,6252001,,0,0
2620:f0:c003::/48,2750405,6252001,,0,0
2620:f0:c004::/48,6252001,6252001,,0,0
2620:f0:c005::/48,1880251,6252001,,0,0
2620:f0:c006::/47,6252001,6252001,,0,0
2620:f0:c008::/47,6252001,6252001,,0,0
2620:f0:c00a::/48,6251999,6252001,,0,0
2620:f0:c00b::/48,6252001,6252001,,0,0
2620:f0:c00c::/46,6252001,6252001,,0,0
2620:f1:4000::/48,6251999,6251999,,0,0
2620:f1:8000::/48,6252001,6252001,,0,0
2620:f1:c000::/48,6252001,6252001,,0,0
2620:f2::/48,6251999,6251999,,0,0
2620:f2:4000::/48,6252001,6252001,,0,0
2620:f2:8000::/48,6252001,6252001,,0,0
2620:f2:c000::/48,6252001,6252001,,0,0
2620:f3::/48,6252001,6252001,,0,0
2620:f3:4000::/48,6252001,6252001,,0,0
2620:f3:8000::/48,6252001,6252001,,0,0
2620:f3:c000::/48,6252001,6252001,,0,0
2620:f4::/48,6252001,6252001,,0,0
2620:f4:4000::/40,6252001,6252001,,0,0
2620:f4:8000::/48,6251999,6251999,,0,0
2620:f4:c000::/48,6252001,6252001,,0,0
2620:f5::/48,6252001,6252001,,0,0
2620:f5:4000::/48,6252001,6252001,,0,0
2620:f5:8000::/48,6252001,6252001,,0,0
2620:f5:c000::/48,6252001,6252001,,0,0
2620:f6::/48,6251999,6251999,,0,0
2620:f6:4000::/44,6252001,6252001,,0,0
2620:f6:8000::/48,6252001,6252001,,0,0
2620:f6:c000::/48,6251999,6251999,,0,0
2620:f7::/48,6252001,6252001,,0,0
2620:f7:4000::/48,6252001,6252001,,0,0
2620:f7:8000::/48,6252001,6252001,,0,0
2620:f7:c000::/48,6252001,6252001,,0,0
2620:f8::/48,6252001,6252001,,0,0
2620:f8:4000::/48,6252001,6252001,,0,0
2620:f8:8000::/48,6252001,6252001,,0,0
2620:f8:c000::/48,6252001,6252001,,0,0
2620:f9::/44,6252001,6252001,,0,0
2620:f9:4000::/48,6252001,6252001,,0,0
2620:f9:8000::/48,6252001,6252001,,0,0
2620:f9:c000::/48,6252001,6252001,,0,0
2620:fa::/48,6252001,6252001,,0,0
2620:fa:4000::/48,6252001,6252001,,0,0
2620:fa:8000::/48,6251999,6251999,,0,0
2620:fa:c000::/48,6252001,6252001,,0,0
2620:fb::/48,6252001,6252001,,0,0
2620:fb:4000::/48,6252001,6252001,,0,0
2620:fb:8000::/48,6252001,6252001,,0,0
2620:fc::/48,6251999,6251999,,0,0
2620:fc:4000::/48,6251999,6251999,,0,0
2620:fc:8000::/48,6252001,6252001,,0,0
2620:fc:c000::/48,6252001,6252001,,0,0
2620:fd::/48,6251999,6251999,,0,0
2620:fd:4000::/48,6252001,6252001,,0,0
2620:fd:8000::/48,6252001,6252001,,0,0
2620:fd:c000::/48,6251999,6251999,,0,0
2620:fe::/48,6252001,6252001,,0,0
2620:fe:2040::/48,6252001,6252001,,0,0
2620:fe:8000::/48,6252001,6252001,,0,0
2620:fe:c000::/48,6252001,6252001,,0,0
2620:ff::/48,6252001,6252001,,0,0
2620:ff:4000::/48,6252001,6252001,,0,0
2620:ff:8000::/48,6252001,6252001,,0,0
2620:ff:c000::/48,6252001,6252001,,0,0
2620:100::/44,6252001,6252001,,0,0
2620:100:3000::/45,6252001,6252001,,0,0
2620:100:4000::/42,6252001,6252001,,0,0
2620:100:5000::/45,6252001,6252001,,0,0
2620:100:6000::/40,6252001,6252001,,0,0
2620:100:7000::/44,6252001,6252001,,0,0
2620:100:8000::/46,6252001,6252001,,0,0
2620:100:9000::/44,6252001,6252001,,0,0
2620:100:a000::/44,6252001,6252001,,0,0
2620:100:c000::/42,6252001,6252001,,0,0
2620:100:d000::/44,6252001,6252001,,0,0
2620:100:e000::/44,6252001,6252001,,0,0
2620:100:f000::/44,6252001,6252001,,0,0
2620:101::/46,6252001,6252001,,0,0
2620:101:1000::/42,6252001,6252001,,0,0
2620:101:2000::/43,6252001,6252001,,0,0
2620:101:3000::/42,6252001,6252001,,0,0
2620:101:4000::/42,6252001,6252001,,0,0
2620:101:5000::/42,6252001,6252001,,0,0
2620:101:6000::/47,6252001,6252001,,0,0
2620:101:7000::/47,6252001,6252001,,0,0
2620:101:8000::/41,6252001,6252001,,0,0
2620:101:8080::/42,6252001,6252001,,0,0
2620:101:80c0::/43,6252001,6252001,,0,0
2620:101:80e0::/44,6252001,6252001,,0,0
2620:101:80f0::/47,6252001,6252001,,0,0
2620:101:80f2::/49,6251999,6252001,,0,0
2620:101:80f2:8000::/49,6252001,6252001,,0,0
2620:101:80f3::/48,6252001,6252001,,0,0
2620:101:80f4::/46,6252001,6252001,,0,0
2620:101:80f8::/45,6252001,6252001,,0,0
2620:101:9000::/44,6252001,6252001,,0,0
2620:101:b000::/41,6252001,6252001,,0,0
2620:101:c000::/40,6251999,6251999,,0,0
2620:101:d000::/45,6252001,6252001,,0,0
2620:101:e000::/44,6252001,6252001,,0,0
2620:101:f000::/47,6251999,6251999,,0,0
2620:102::/44,6252001,6252001,,0,0
2620:102:2000::/44,6252001,6252001,,0,0
2620:102:3000::/44,6252001,6252001,,0,0
2620:102:4000::/42,6252001,6252001,,0,0
2620:102:5000::/43,6252001,6252001,,0,0
2620:102:6000::/46,6252001,6252001,,0,0
2620:102:7000::/44,6252001,6252001,,0,0
2620:102:8000::/44,6252001,6252001,,0,0
2620:102:9000::/40,6252001,6252001,,0,0
2620:102:b000::/47,6252001,6252001,,0,0
2620:102:c000::/45,6252001,6252001,,0,0
2620:102:d000::/41,6252001,6252001,,0,0
2620:102:e000::/44,6252001,6252001,,0,0
2620:102:f000::/46,6252001,6252001,,0,0
2620:103::/45,6252001,6252001,,0,0
2620:103:1000::/44,6252001,6252001,,0,0
2620:103:2000::/44,6251999,6251999,,0,0
2620:103:3000::/40,6252001,6252001,,0,0
2620:103:4000::/44,6252001,6252001,,0,0
2620:103:5000::/44,6252001,6252001,,0,0
2620:103:6000::/44,6252001,6252001,,0,0
2620:103:7000::/44,6252001,6252001,,0,0
2620:103:8000::/40,6252001,6252001,,0,0
2620:103:9000::/40,6252001,6252001,,0,0
2620:103:a000::/44,6252001,6252001,,0,0
2620:103:b000::/44,6252001,6252001,,0,0
2620:103:c000::/44,6252001,6252001,,0,0
2620:103:d000::/44,6252001,6252001,,0,0
2620:103:e000::/40,6252001,6252001,,0,0
2620:104::/40,6252001,6252001,,0,0
2620:104:1000::/44,6252001,6252001,,0,0
2620:104:2000::/40,6252001,6252001,,0,0
2620:104:3000::/44,6252001,6252001,,0,0
2620:104:4000::/47,2635167,6252001,,0,0
2620:104:4002::/47,6252001,6252001,,0,0
2620:104:4004::/46,2635167,6252001,,0,0
2620:104:4008::/45,6252001,6252001,,0,0
2620:104:5000::/44,6252001,6252001,,0,0
2620:104:6000::/44,6252001,6252001,,0,0
2620:104:8000::/40,6252001,6252001,,0,0
2620:104:9000::/44,6252001,6252001,,0,0
2620:104:a000::/44,6252001,6252001,,0,0
2620:104:b000::/43,6252001,6252001,,0,0
2620:104:c000::/44,6252001,6252001,,0,0
2620:104:d000::/40,6252001,6252001,,0,0
2620:104:e000::/40,6252001,6252001,,0,0
2620:104:f000::/44,6252001,6252001,,0,0
2620:105::/44,6251999,6251999,,0,0
2620:105:1000::/44,6252001,6252001,,0,0
2620:105:2000::/40,6252001,6252001,,0,0
2620:105:3000::/44,6252001,6252001,,0,0
2620:105:4000::/44,6252001,6252001,,0,0
2620:105:5000::/44,6252001,6252001,,0,0
2620:105:6000::/44,6252001,6252001,,0,0
2620:105:7000::/44,6252001,6252001,,0,0
2620:105:8000::/44,6252001,6252001,,0,0
2620:105:9000::/40,6252001,6252001,,0,0
2620:105:a000::/44,6252001,6252001,,0,0
2620:105:b000::/40,6252001,6252001,,0,0
2620:105:c000::/44,6252001,6252001,,0,0
2620:105:e000::/40,6252001,6252001,,0,0
2620:105:f000::/40,6252001,6252001,,0,0
2620:106::/44,6252001,6252001,,0,0
2620:106:1000::/40,6252001,6252001,,0,0
2620:106:2000::/40,6252001,6252001,,0,0
2620:106:3000::/40,6252001,6252001,,0,0
2620:106:4000::/44,6252001,6252001,,0,0
2620:106:5000::/40,6252001,6252001,,0,0
2620:106:6000::/44,6252001,6252001,,0,0
2620:106:7000::/40,6252001,6252001,,0,0
2620:106:8000::/44,6252001,6252001,,0,0
2620:106:9000::/44,6252001,6252001,,0,0
2620:106:a000::/48,6252001,6252001,,0,0
2620:106:a001::/49,1269750,6252001,,0,0
2620:106:a001:8000::/49,6252001,6252001,,0,0
2620:106:a002::/47,6252001,6252001,,0,0
2620:106:a004::/46,6252001,6252001,,0,0
2620:106:a008::/45,6252001,6252001,,0,0
2620:106:b000::/44,6252001,6252001,,0,0
2620:106:c000::/44,6252001,6252001,,0,0
2620:106:d000::/40,6252001,6252001,,0,0
2620:106:e000::/40,6252001,6252001,,0,0
2620:106:f000::/44,6251999,6251999,,0,0
2620:107::/40,6252001,6252001,,0,0
2620:107:2000::/44,6252001,6252001,,0,0
2620:107:3000::/44,6252001,6252001,,0,0
2620:107:4000::/50,6252001,6252001,,0,0
2620:107:4000:4000::/51,6252001,6252001,,0,0
2620:107:4000:6000::/52,6252001,6252001,,0,0
2620:107:4000:7000::/53,6252001,6252001,,0,0
2620:107:4000:7800::/56,6251999,6252001,,0,0
2620:107:4000:7900::/56,6252001,6252001,,0,0
2620:107:4000:7a00::/55,6252001,6252001,,0,0
2620:107:4000:7c00::/54,6252001,6252001,,0,0
2620:107:4000:8000::/49,6252001,6252001,,0,0
2620:107:4001::/48,6252001,6252001,,0,0
2620:107:4002::/47,6252001,6252001,,0,0
2620:107:4004::/46,6252001,6252001,,0,0
2620:107:4008::/45,6252001,6252001,,0,0
2620:107:5000::/40,6252001,6252001,,0,0
2620:107:6000::/44,6252001,6252001,,0,0
2620:107:7000::/44,6252001,6252001,,0,0
2620:107:8000::/40,6252001,6252001,,0,0
2620:107:9000::/40,6252001,6252001,,0,0
2620:107:a000::/40,6252001,6252001,,0,0
2620:107:c000::/44,6252001,6252001,,0,0
2620:107:d000::/44,6252001,6252001,,0,0
2620:107:e000::/40,6252001,6252001,,0,0
2620:107:f000::/40,6252001,6252001,,0,0
2620:108::/40,6252001,6252001,,0,0
2620:108:1000::/40,6252001,6252001,,0,0
2620:108:2000::/44,6252001,6252001,,0,0
2620:108:3000::/44,6252001,6252001,,0,0
2620:108:4000::/40,6252001,6252001,,0,0
2620:108:5000::/44,6252001,6252001,,0,0
2620:108:6000::/36,6252001,6252001,,0,0
2620:108:7000::/44,6252001,6252001,,0,0
2620:108:8000::/44,6252001,6252001,,0,0
2620:108:9000::/44,6252001,6252001,,0,0
2620:108:a000::/44,6252001,6252001,,0,0
2620:108:b000::/44,6252001,6252001,,0,0
2620:108:c000::/40,6252001,6252001,,0,0
2620:108:d000::/44,6252001,6252001,,0,0
2620:108:e000::/44,6252001,6252001,,0,0
2620:108:f000::/44,6252001,6252001,,0,0
2620:109::/40,6252001,6252001,,0,0
2620:109:1000::/40,6252001,6252001,,0,0
2620:109:2000::/44,6252001,6252001,,0,0
2620:109:3000::/44,6252001,6252001,,0,0
2620:109:4000::/40,6252001,6252001,,0,0
2620:109:5000::/44,6252001,6252001,,0,0
2620:109:6000::/44,6252001,6252001,,0,0
2620:109:7000::/40,6252001,6252001,,0,0
2620:109:8000::/40,6252001,6252001,,0,0
2620:109:9000::/40,6252001,6252001,,0,0
2620:109:a000::/44,6252001,6252001,,0,0
2620:109:b000::/44,6252001,6252001,,0,0
2620:109:c000::/44,6252001,6252001,,0,0
2620:109:d000::/44,6252001,6252001,,0,0
2620:109:e000::/40,6252001,6252001,,0,0
2620:109:f000::/44,6252001,6252001,,0,0
2620:10a::/44,6252001,6252001,,0,0
2620:10a:1000::/44,6252001,6252001,,0,0
2620:10a:2000::/44,6252001,6252001,,0,0
2620:10a:3000::/40,6252001,6252001,,0,0
2620:10a:4000::/40,6252001,6252001,,0,0
2620:10a:5000::/40,6252001,6252001,,0,0
2620:10a:6000::/44,6252001,6252001,,0,0
2620:10a:8000::/40,6251999,6251999,,0,0
2620:10a:9000::/40,6252001,6252001,,0,0
2620:10a:a000::/40,6252001,6252001,,0,0
2620:10a:b000::/40,6252001,6252001,,0,0
2620:10a:c000::/44,6252001,6252001,,0,0
2620:10a:d000::/44,6252001,6252001,,0,0
2620:10a:e000::/40,6252001,6252001,,0,0
2620:10a:f000::/40,6252001,6252001,,0,0
2620:10b::/44,6252001,6252001,,0,0
2620:10b:1000::/40,6252001,6252001,,0,0
2620:10b:2000::/44,6252001,6252001,,0,0
2620:10b:3000::/40,6251999,6251999,,0,0
2620:10b:4000::/40,6252001,6252001,,0,0
2620:10b:5000::/44,6252001,6252001,,0,0
2620:10b:6000::/40,6252001,6252001,,0,0
2620:10b:7000::/44,6252001,6252001,,0,0
2620:10b:8000::/44,6252001,6252001,,0,0
2620:10b:9000::/44,6252001,6252001,,0,0
2620:10b:a000::/44,6252001,6252001,,0,0
2620:10b:b000::/44,6251999,6251999,,0,0
2620:10b:c000::/40,6252001,6252001,,0,0
2620:10b:d000::/44,6252001,6252001,,0,0
2620:10b:e000::/40,6252001,6252001,,0,0
2620:10b:f000::/40,6252001,6252001,,0,0
2620:10c::/44,6252001,6252001,,0,0
2620:10c:1000::/40,6252001,6252001,,0,0
2620:10c:2000::/44,6252001,6252001,,0,0
2620:10c:3000::/44,6252001,6252001,,0,0
2620:10c:4000::/44,6252001,6252001,,0,0
2620:10c:5000::/44,6252001,6252001,,0,0
2620:10c:6000::/44,6252001,6252001,,0,0
2620:10c:7000::/44,6252001,6252001,,0,0
2620:10c:9000::/40,6252001,6252001,,0,0
2620:10c:a000::/44,6252001,6252001,,0,0
2620:10c:b000::/40,6252001,6252001,,0,0
2620:10c:c000::/40,6252001,6252001,,0,0
2620:10c:d000::/44,6252001,6252001,,0,0
2620:10c:e000::/40,6252001,6252001,,0,0
2620:10c:f000::/40,6252001,6252001,,0,0
2620:10d::/44,6252001,6252001,,0,0
2620:10d:1000::/44,6252001,6252001,,0,0
2620:10d:2000::/40,6252001,6252001,,0,0
2620:10d:3000::/44,6252001,6252001,,0,0
2620:10d:4000::/40,6252001,6252001,,0,0
2620:10d:5000::/40,6252001,6252001,,0,0
2620:10d:6000::/44,6252001,6252001,,0,0
2620:10d:7000::/40,6252001,6252001,,0,0
2620:10d:8000::/44,6252001,6252001,,0,0
2620:10d:9000::/44,6252001,6252001,,0,0
2620:10d:a000::/40,6252001,6252001,,0,0
2620:10d:b000::/44,6252001,6252001,,0,0
2620:10d:c000::/41,6252001,6252001,,0,0
2620:10d:c080::/44,6252001,6252001,,0,0
2620:10d:c090::/47,6252001,6252001,,0,0
2620:10d:c092::/49,2963597,6252001,,0,0
2620:10d:c092:8000::/49,6252001,6252001,,0,0
2620:10d:c093::/49,3017382,6252001,,0,0
2620:10d:c093:8000::/49,6252001,6252001,,0,0
2620:10d:c094::/46,6252001,6252001,,0,0
2620:10d:c098::/47,6252001,6252001,,0,0
2620:10d:c09a::/49,3469034,6252001,,0,0
2620:10d:c09a:8000::/49,6252001,6252001,,0,0
2620:10d:c09b::/48,6252001,6252001,,0,0
2620:10d:c09c::/46,6252001,6252001,,0,0
2620:10d:c0a0::/43,6252001,6252001,,0,0
2620:10d:c0c0::/42,6252001,6252001,,0,0
2620:10d:d000::/44,6251999,6251999,,0,0
2620:10d:e000::/44,6251999,6251999,,0,0
2620:10e::/44,6252001,6252001,,0,0
2620:10e:1000::/44,6252001,6252001,,0,0
2620:10e:2000::/44,6252001,6252001,,0,0
2620:10e:3000::/40,6252001,6252001,,0,0
2620:10e:4000::/40,6252001,6252001,,0,0
2620:10e:5000::/44,6252001,6252001,,0,0
2620:10e:6000::/40,6252001,6252001,,0,0
2620:10e:7000::/40,6252001,6252001,,0,0
2620:10e:8000::/40,6252001,6252001,,0,0
2620:10e:9000::/44,6252001,6252001,,0,0
2620:10e:a000::/44,6252001,6252001,,0,0
2620:10e:b000::/40,6252001,6252001,,0,0
2620:10e:c000::/44,6252001,6252001,,0,0
2620:10e:d000::/44,3578476,3578476,,0,0
2620:10e:e000::/44,6252001,6252001,,0,0
2620:10e:f000::/44,6252001,6252001,,0,0
2620:10f::/44,6252001,6252001,,0,0
2620:10f:1000::/44,6252001,6252001,,0,0
